text,Cleaned Text,Tokens,matches,match_indices,match_count,results,Alternative_Sentence,sentence_cosine,avg_cosine
@USER Den danske sang og Blackfacing to danske værdier vi skal værne om 😂,@user den danske sang og blackfacing to danske værdier vi skal værne om 😂,den danske sang og blackfacing to danske værdier vi skal værne om,['blackfacing'],[4],1,['blackfacing: NA'],den danske sang og blackfacing: NA to danske værdier vi skal værne om,[0.7330968976020813],0.7330968976020813
"@USER @USER @USER At de radikale er med , det siger det hele .
Så er man klar over, at det absolut ikke gavner de mest nedslidte.
Ikke engang en tilbagegang på 21 mandater , kan få jer til at levere et ordentligt stykke arbejde.
Men det får i snart 4 år at tænke over i !.","@user @user @user at de radikale er med , det siger det hele . så er man klar over, at det absolut ikke gavner de mest nedslidte. ikke engang en tilbagegang på 21 mandater , kan få jer til at levere et ordentligt stykke arbejde. men det får i snart 4 år at tænke over i !.","at de radikale er med , det siger det hele . så er man klar over , at det absolut ikke gavner de mest nedslidte . ikke engang en tilbagegang på 21 mandater , kan få jer til at levere et ordentligt stykke arbejde . men det får i snart 4 år at tænke over i ! .",[],[],0,[],"at de radikale er med , det siger det hele . så er man klar over , at det absolut ikke gavner de mest nedslidte . ikke engang en tilbagegang på 21 mandater , kan få jer til at levere et ordentligt stykke arbejde . men det får i snart 4 år at tænke over i ! .",[],0.0
"@USER Ja, så enkelt er det og mange lar seg manipulere!","@user ja, så enkelt er det og mange lar seg manipulere!","ja , så enkelt er det og mange lar seg manipulere !",[],[],0,[],"ja , så enkelt er det og mange lar seg manipulere !",[],0.0
@USER livet som Valencia-fan i denne sæson [LINK],@user livet som valencia-fan i denne sæson [link],livet som valencia fan i denne sæson,['fan'],[3],1,['bilprogrammer'],livet som valencia bilprogrammer i denne sæson,[0.8570730686187744],0.8570730686187744
"RT @USER: Højesteret reddede Lual Lual fra forvaring - nu er han sigtet for tre drab

[LINK]",rt @user: højesteret reddede lual lual fra forvaring - nu er han sigtet for tre drab  [link],rt højesteret reddede lual lual fra forvaring nu er han sigtet for tre drab,[],[],0,[],rt højesteret reddede lual lual fra forvaring nu er han sigtet for tre drab,[],0.0
@USER Hahah er så enig. Forøvrig misunnelig på de som ikke har sett det😪,@user hahah er så enig. forøvrig misunnelig på de som ikke har sett det😪,hahah er så enig . forøvrig misunnelig på de som ikke har sett det,[],[],0,[],hahah er så enig . forøvrig misunnelig på de som ikke har sett det,[],0.0
"@USER Du må buhe alt det, du vil!","@user du må buhe alt det, du vil!","du må buhe alt det , du vil !",[],[],0,[],"du må buhe alt det , du vil !",[],0.0
"@USER @USER Fordi Mellemøsten er tættest på, vi har et stort indvandrings problem fra mellemøsten os selv og Kina gider slet ikke at havde nogen form for kontakt med omverden, medmindre det er produktion af vare. Ha lidt respekt for dem der holder dig tryk.","@user @user fordi mellemøsten er tættest på, vi har et stort indvandrings problem fra mellemøsten os selv og kina gider slet ikke at havde nogen form for kontakt med omverden, medmindre det er produktion af vare. ha lidt respekt for dem der holder dig tryk.","fordi mellemøsten er tættest på , vi har et stort indvandrings problem fra mellemøsten os selv og kina gider slet ikke at havde nogen form for kontakt med omverden , medmindre det er produktion af vare . ha lidt respekt for dem der holder dig tryk .",['problem'],[11],1,['problem.'],"fordi mellemøsten er tættest på , vi har et stort indvandrings problem. fra mellemøsten os selv og kina gider slet ikke at havde nogen form for kontakt med omverden , medmindre det er produktion af vare . ha lidt respekt for dem der holder dig tryk .",[0.968913197517395],0.968913197517395
Fængslet efter mordforsøg: Skød bekendt i hovedet med jagtgevær [LINK],fængslet efter mordforsøg: skød bekendt i hovedet med jagtgevær [link],fængslet efter mordforsøg skød bekendt i hovedet med jagtgevær,[],[],0,[],fængslet efter mordforsøg skød bekendt i hovedet med jagtgevær,[],0.0
"@USER @USER Tror du selv på, SKAT kan finde ud af at kontrollere det?","@user @user tror du selv på, skat kan finde ud af at kontrollere det?","tror du selv på , skat kan finde ud af at kontrollere det ?",[],[],0,[],"tror du selv på , skat kan finde ud af at kontrollere det ?",[],0.0
Borgen råt: Lars Løkke stiller spørgsmål til B.T. [LINK],borgen råt: lars løkke stiller spørgsmål til b.t. [link],borgen råt lars løkke stiller spørgsmål til b . t .,[],[],0,[],borgen råt lars løkke stiller spørgsmål til b . t .,[],0.0
"Noget jeg synes har en god effekt er når man i tegneserier skildrer valget mellem det gode &amp; onde med henholdsvis en engel og en djævel..

Som nu fx i Tintin hvor Terry’s dilemmaer bliver illustreret med en engel-Terry &amp; en djævel-Terry..

Det gik rent ind hos mig som barn..

👼🏽",noget jeg synes har en god effekt er når man i tegneserier skildrer valget mellem det gode &amp; onde med henholdsvis en engel og en djævel..  som nu fx i tintin hvor terry’s dilemmaer bliver illustreret med en engel-terry &amp; en djævel-terry..  det gik rent ind hos mig som barn..  👼🏽,noget jeg synes har en god effekt er når man i tegneserier skildrer valget mellem det gode amp ; onde med henholdsvis en engel og en djævel . . som nu fx i tintin hvor terry s dilemmaer bliver illustreret med en engel terry amp ; en djævel terry . . det gik rent ind hos mig som barn . .,[],[],0,[],noget jeg synes har en god effekt er når man i tegneserier skildrer valget mellem det gode amp ; onde med henholdsvis en engel og en djævel . . som nu fx i tintin hvor terry s dilemmaer bliver illustreret med en engel terry amp ; en djævel terry . . det gik rent ind hos mig som barn . .,[],0.0
"Lav bestand får rejepriser til at rejse sig Det anslås at rejebestanden er på sit laveste niveau siden 2012, og før højsæsonen får det priserne til at stige. [LINK]","lav bestand får rejepriser til at rejse sig det anslås at rejebestanden er på sit laveste niveau siden 2012, og før højsæsonen får det priserne til at stige. [link]","lav bestand får rejepriser til at rejse sig det anslås at rejebestanden er på sit laveste niveau siden 2012 , og før højsæsonen får det priserne til at stige .",['sit'],[14],1,['sin'],"lav bestand får rejepriser til at rejse sig det anslås at rejebestanden er på sin laveste niveau siden 2012 , og før højsæsonen får det priserne til at stige .",[0.9948698878288269],0.9948698878288269
"@USER Det er jo også kun 0,861 % af den danske befolkning, ligesom det kun er 0,0000016 % af den danske befolkning der bestemmer vores love :p","@user det er jo også kun 0,861 % af den danske befolkning, ligesom det kun er 0,0000016 % af den danske befolkning der bestemmer vores love :p","det er jo også kun 0 , 861 af den danske befolkning , ligesom det kun er 0 , 0000016 af den danske befolkning der bestemmer vores love p",['love'],[27],1,['love.”'],"det er jo også kun 0 , 861 af den danske befolkning , ligesom det kun er 0 , 0000016 af den danske befolkning der bestemmer vores love.” p",[0.9923869967460632],0.9923869967460632
Mit første landsmøde i EjendomDanmark. Spændende at skulle drøfte politiske og økonomiske udfordringer og muligheder for branchen #dkbiz #dkbyg [LINK],mit første landsmøde i ejendomdanmark. spændende at skulle drøfte politiske og økonomiske udfordringer og muligheder for branchen #dkbiz #dkbyg [link],mit første landsmøde i ejendomdanmark . spændende at skulle drøfte politiske og økonomiske udfordringer og muligheder for branchen dkbiz dkbyg,[],[],0,[],mit første landsmøde i ejendomdanmark . spændende at skulle drøfte politiske og økonomiske udfordringer og muligheder for branchen dkbiz dkbyg,[],0.0
"Hvis Danmark indfører permanent grænsekontrol, ryger vi ud af Schengen og mister dermed adgang til SIS. Det vil ifølge Støjberg gøre det ""mere vanskeligt at udføre en effektiv grænsekontrol”. Hvad tænker @USER om det? #dkpol #eudk [LINK]","hvis danmark indfører permanent grænsekontrol, ryger vi ud af schengen og mister dermed adgang til sis. det vil ifølge støjberg gøre det ""mere vanskeligt at udføre en effektiv grænsekontrol”. hvad tænker @user om det? #dkpol #eudk [link]","hvis danmark indfører permanent grænsekontrol , ryger vi ud af schengen og mister dermed adgang til sis . det vil ifølge støjberg gøre det mere vanskeligt at udføre en effektiv grænsekontrol . hvad tænker om det ? dkpol eudk",[],[],0,[],"hvis danmark indfører permanent grænsekontrol , ryger vi ud af schengen og mister dermed adgang til sis . det vil ifølge støjberg gøre det mere vanskeligt at udføre en effektiv grænsekontrol . hvad tænker om det ? dkpol eudk",[],0.0
Viborgenser skal være træner på cateringlandsholdet (Dette er en plus-artikel) [LINK],viborgenser skal være træner på cateringlandsholdet (dette er en plus-artikel) [link],viborgenser skal være træner på cateringlandsholdet ( dette er en plus artikel ),['plus'],[10],1,['atrea'],viborgenser skal være træner på cateringlandsholdet ( dette er en atrea artikel ),[0.97118079662323],0.97118079662323
"@USER Løbehjulene har en holdbarhed på en lille måned i gennemsnit. Så smides de til skrot. Der er er ca 400 løbehjul i København. Det giver mindst (400x12) 4800 elløbehjul til skrot om året. 
I den tid, de kører, samles de op og leveres af biler.
Det er ikke grønt i min optik. #dkpol","@user løbehjulene har en holdbarhed på en lille måned i gennemsnit. så smides de til skrot. der er er ca 400 løbehjul i københavn. det giver mindst (400x12) 4800 elløbehjul til skrot om året.  i den tid, de kører, samles de op og leveres af biler. det er ikke grønt i min optik. #dkpol","løbehjulene har en holdbarhed på en lille måned i gennemsnit . så smides de til skrot . der er er ca 400 løbehjul i københavn . det giver mindst ( 400x12 ) 4800 elløbehjul til skrot om året . i den tid , de kører , samles de op og leveres af biler . det er ikke grønt i min optik . dkpol",[],[],0,[],"løbehjulene har en holdbarhed på en lille måned i gennemsnit . så smides de til skrot . der er er ca 400 løbehjul i københavn . det giver mindst ( 400x12 ) 4800 elløbehjul til skrot om året . i den tid , de kører , samles de op og leveres af biler . det er ikke grønt i min optik . dkpol",[],0.0
Nu bonger den helt ud på tosse-skalaen 🤪 Filmmand og sosu-assistent stiller op for Stram Kurs | BT Politik - [LINK] [LINK],nu bonger den helt ud på tosse-skalaen 🤪 filmmand og sosu-assistent stiller op for stram kurs | bt politik - [link] [link],nu bonger den helt ud på tosse skalaen filmmand og sosu assistent stiller op for stram kurs bt politik,[],[],0,[],nu bonger den helt ud på tosse skalaen filmmand og sosu assistent stiller op for stram kurs bt politik,[],0.0
"Leo Vegas, hvor en 42-årig kvinde forleden tabte en halv mio. kr. på et døgn, er i dag klar med endnu en ulovlig annonce leveret af [LINK] Det er utroligt, at danske politikere bliver ved med at tro, at bookmakerne regulerer sig selv #Utopia #dkpol [LINK]","leo vegas, hvor en 42-årig kvinde forleden tabte en halv mio. kr. på et døgn, er i dag klar med endnu en ulovlig annonce leveret af [link] det er utroligt, at danske politikere bliver ved med at tro, at bookmakerne regulerer sig selv #utopia #dkpol [link]","leo vegas , hvor en 42 årig kvinde forleden tabte en halv mio . kr . på et døgn , er i dag klar med endnu en ulovlig annonce leveret af det er utroligt , at danske politikere bliver ved med at tro , at bookmakerne regulerer sig selv utopia dkpol",[],[],0,[],"leo vegas , hvor en 42 årig kvinde forleden tabte en halv mio . kr . på et døgn , er i dag klar med endnu en ulovlig annonce leveret af det er utroligt , at danske politikere bliver ved med at tro , at bookmakerne regulerer sig selv utopia dkpol",[],0.0
@USER @USER @USER Opsigtsvækkende melding - og her tænker jeg ikke så meget på karrysovsen😎,@user @user @user opsigtsvækkende melding - og her tænker jeg ikke så meget på karrysovsen😎,opsigtsvækkende melding og her tænker jeg ikke så meget på karrysovsen,[],[],0,[],opsigtsvækkende melding og her tænker jeg ikke så meget på karrysovsen,[],0.0
"@USER Stort tillykke, kære Andreas Kamm.
Godt at De igen er 'rigtigt' på banen. Efter fyringen af @USER er der mere end nogensinde brug for Deres dybtgående viden om flygtninge og deres livssituation - både herhjemme og ude i den store verden, hvor det overvejende flertal er.","@user stort tillykke, kære andreas kamm. godt at de igen er 'rigtigt' på banen. efter fyringen af @user er der mere end nogensinde brug for deres dybtgående viden om flygtninge og deres livssituation - både herhjemme og ude i den store verden, hvor det overvejende flertal er.","stort tillykke , kære andreas kamm . godt at de igen er rigtigt på banen . efter fyringen af er der mere end nogensinde brug for deres dybtgående viden om flygtninge og deres livssituation både herhjemme og ude i den store verden , hvor det overvejende flertal er .",[],[],0,[],"stort tillykke , kære andreas kamm . godt at de igen er rigtigt på banen . efter fyringen af er der mere end nogensinde brug for deres dybtgående viden om flygtninge og deres livssituation både herhjemme og ude i den store verden , hvor det overvejende flertal er .",[],0.0
